Unnamed: 0,location_id,date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust
15052,1,2024-04-22 04:00:00+00:00,176.5,57.9,418,24.3,9.0,122,0.61,236
15053,1,2024-04-22 05:00:00+00:00,178.8,56.9,406,29.3,10.3,120,0.59,244
15054,1,2024-04-22 06:00:00+00:00,172.3,54.7,391,33.0,11.1,122,0.58,243
15055,1,2024-04-22 07:00:00+00:00,162.1,52.0,372,34.4,10.9,129,0.57,231
15056,1,2024-04-22 08:00:00+00:00,150.9,49.6,349,34.5,10.0,140,0.58,210
15057,1,2024-04-22 09:00:00+00:00,141.1,46.7,329,33.7,8.9,152,0.6,182
15058,1,2024-04-22 10:00:00+00:00,122.9,43.0,312,31.6,7.5,167,0.62,142
15059,1,2024-04-22 11:00:00+00:00,100.4,39.1,298,28.6,5.8,183,0.62,95
15060,1,2024-04-22 12:00:00+00:00,82.4,33.6,315,32.7,6.3,190,0.56,71
15061,1,2024-04-22 13:00:00+00:00,64.0,28.9,316,34.6,5.7,186,0.57,57
15062,1,2024-04-22 14:00:00+00:00,51.8,24.4,318,36.9,4.8,180,0.61,37
15063,1,2024-04-22 15:00:00+00:00,45.5,21.0,322,36.6,4.2,178,0.69,21
15064,1,2024-04-22 16:00:00+00:00,43.1,19.6,333,31.1,3.9,183,0.82,13
15065,1,2024-04-22 17:00:00+00:00,41.1,19.6,346,22.9,3.8,192,0.94,9
15066,1,2024-04-22 18:00:00+00:00,40.6,20.3,351,16.4,4.0,195,0.98,7
15067,1,2024-04-22 19:00:00+00:00,42.3,21.7,342,13.7,3.8,189,0.95,0
15068,1,2024-04-22 20:00:00+00:00,42.6,22.4,324,12.8,3.8,179,0.87,0
15069,1,2024-04-22 21:00:00+00:00,43.3,22.9,302,11.7,6.2,168,0.79,5
15070,1,2024-04-22 22:00:00+00:00,64.0,26.5,272,9.6,13.8,159,0.75,62
15071,1,2024-04-22 23:00:00+00:00,103.4,34.6,237,7.4,23.8,150,0.73,142
15072,1,2024-04-23 00:00:00+00:00,164.4,48.1,209,6.9,34.4,137,0.62,233
15073,1,2024-04-23 01:00:00+00:00,207.2,58.2,212,7.6,29.6,131,0.62,271
15074,1,2024-04-23 02:00:00+00:00,225.8,64.7,215,8.6,23.1,123,0.66,323
15075,1,2024-04-23 03:00:00+00:00,233.3,68.9,218,9.4,18.7,119,0.66,360
15076,1,2024-04-23 04:00:00+00:00,244.0,72.9,219,10.1,18.5,122,0.57,374
15077,1,2024-04-23 05:00:00+00:00,250.5,74.5,219,10.8,20.4,128,0.46,372
15078,1,2024-04-23 06:00:00+00:00,226.3,69.6,218,10.8,21.6,140,0.37,349
15079,1,2024-04-23 07:00:00+00:00,186.7,59.8,213,9.5,21.1,160,0.32,289
15080,1,2024-04-23 08:00:00+00:00,144.8,50.6,207,7.7,19.9,185,0.27,208
15081,1,2024-04-23 09:00:00+00:00,114.3,43.4,204,6.8,18.7,203,0.24,143
15082,1,2024-04-23 10:00:00+00:00,96.6,39.1,205,7.2,17.5,210,0.22,110
15083,1,2024-04-23 11:00:00+00:00,86.6,37.0,208,8.7,16.2,209,0.21,92
15084,1,2024-04-23 12:00:00+00:00,72.9,33.4,214,10.7,14.8,221,0.16,67
15085,1,2024-04-23 13:00:00+00:00,74.3,33.1,220,15.5,15.8,207,0.17,64
15086,1,2024-04-23 14:00:00+00:00,71.9,32.1,229,22.0,17.2,188,0.17,62
15087,1,2024-04-23 15:00:00+00:00,70.3,30.7,234,26.4,18.7,171,0.22,68
15088,1,2024-04-23 16:00:00+00:00,72.4,29.8,233,26.8,20.3,158,0.37,88
15089,1,2024-04-23 17:00:00+00:00,83.4,30.2,228,25.1,22.0,147,0.59,117
15090,1,2024-04-23 18:00:00+00:00,101.5,32.1,225,23.5,23.5,137,0.79,145
15091,1,2024-04-23 19:00:00+00:00,114.6,34.2,230,23.1,25.4,127,0.88,146
15092,1,2024-04-23 20:00:00+00:00,115.3,33.4,237,22.7,27.0,119,0.9,147
15093,1,2024-04-23 21:00:00+00:00,130.4,32.7,233,21.0,26.5,112,0.9,214
15094,1,2024-04-23 22:00:00+00:00,215.6,42.3,208,16.2,21.8,109,0.88,424
15095,1,2024-04-23 23:00:00+00:00,357.6,64.5,172,10.1,15.0,108,0.78,700
15096,1,2024-04-24 00:00:00+00:00,333.4,63.1,153,6.8,10.9,108,0.66,686
15097,1,2024-04-24 01:00:00+00:00,332.5,68.5,151,7.6,10.5,104,0.56,674
15098,1,2024-04-24 02:00:00+00:00,325.0,71.9,149,8.7,10.0,99,0.48,660
15099,1,2024-04-24 03:00:00+00:00,337.1,74.7,150,9.8,10.1,95,0.42,666
15100,1,2024-04-24 04:00:00+00:00,363.2,78.0,155,10.8,11.3,92,0.35,723
15101,1,2024-04-24 05:00:00+00:00,387.4,79.9,162,11.9,13.2,91,0.31,800
15102,1,2024-04-24 06:00:00+00:00,396.7,76.6,169,12.7,14.6,95,0.27,825
15103,1,2024-04-24 07:00:00+00:00,346.5,69.6,173,12.6,15.3,107,0.26,753
15104,1,2024-04-24 08:00:00+00:00,305.5,65.0,177,12.2,15.7,125,0.28,630
15105,1,2024-04-24 09:00:00+00:00,268.2,61.0,188,13.9,15.6,140,0.33,521
15106,1,2024-04-24 10:00:00+00:00,244.9,60.8,213,19.4,14.8,152,0.39,449
15107,1,2024-04-24 11:00:00+00:00,233.8,64.0,243,27.0,13.6,163,0.46,391
15108,1,2024-04-24 12:00:00+00:00,219.8,64.0,275,32.7,14.8,177,0.46,366
15109,1,2024-04-24 13:00:00+00:00,196.0,65.4,292,43.2,14.9,169,0.5,324
15110,1,2024-04-24 14:00:00+00:00,173.7,63.3,315,57.2,15.0,158,0.52,266
15111,1,2024-04-24 15:00:00+00:00,162.1,61.0,324,63.9,15.0,150,0.56,217
15112,1,2024-04-24 16:00:00+00:00,155.1,58.6,305,56.2,14.8,148,0.6,191
15113,1,2024-04-24 17:00:00+00:00,140.6,53.8,272,41.2,14.4,149,0.63,174
15114,1,2024-04-24 18:00:00+00:00,125.7,50.8,245,29.4,14.3,149,0.63,155
15115,1,2024-04-24 19:00:00+00:00,112.0,48.4,232,25.2,14.4,146,0.59,128
15116,1,2024-04-24 20:00:00+00:00,99.0,46.3,224,24.1,14.6,141,0.54,100
15117,1,2024-04-24 21:00:00+00:00,88.9,44.7,219,23.2,15.3,135,0.48,75
15118,1,2024-04-24 22:00:00+00:00,85.4,46.4,216,21.4,16.6,127,0.41,56
15119,1,2024-04-24 23:00:00+00:00,79.4,45.2,215,19.8,18.4,118,0.35,42
15120,1,2024-04-25 00:00:00+00:00,87.8,49.6,272,29.1,22.1,79,0.3,33
15121,1,2024-04-25 01:00:00+00:00,85.0,50.3,267,26.0,23.9,77,0.25,25
15122,1,2024-04-25 02:00:00+00:00,82.9,49.5,259,21.7,26.5,76,0.23,15
15123,1,2024-04-25 03:00:00+00:00,82.9,49.1,252,18.6,28.4,83,0.22,12
15124,1,2024-04-25 04:00:00+00:00,81.7,46.6,247,18.1,29.5,103,0.22,20
15125,1,2024-04-25 05:00:00+00:00,81.0,43.3,242,18.8,30.0,130,0.23,34
15126,1,2024-04-25 06:00:00+00:00,81.5,40.0,238,18.8,29.3,159,0.23,49
15127,1,2024-04-25 07:00:00+00:00,84.8,39.1,235,16.9,26.7,191,0.24,63
15128,1,2024-04-25 08:00:00+00:00,88.7,38.6,232,14.3,22.9,225,0.24,78
15129,1,2024-04-25 09:00:00+00:00,94.1,39.0,231,12.6,19.4,247,0.23,89
15130,1,2024-04-25 10:00:00+00:00,97.3,39.1,232,12.2,16.6,251,0.22,95
15131,1,2024-04-25 11:00:00+00:00,97.3,38.6,235,12.8,14.0,243,0.2,98
15132,1,2024-04-25 12:00:00+00:00,92.4,37.3,233,15.5,14.6,216,0.16,92
15133,1,2024-04-25 13:00:00+00:00,89.4,36.8,240,21.7,13.2,196,0.15,88
15134,1,2024-04-25 14:00:00+00:00,86.6,36.6,249,30.2,11.2,169,0.15,82
15135,1,2024-04-25 15:00:00+00:00,84.8,36.4,253,35.3,9.8,147,0.14,77
15136,1,2024-04-25 16:00:00+00:00,83.1,35.7,247,34.1,9.7,137,0.15,75
15137,1,2024-04-25 17:00:00+00:00,82.7,36.0,235,29.6,10.2,133,0.15,74
15138,1,2024-04-25 18:00:00+00:00,82.9,36.3,223,25.4,10.4,130,0.16,73
15139,1,2024-04-25 19:00:00+00:00,82.2,35.4,213,22.8,10.0,128,0.18,72
15140,1,2024-04-25 20:00:00+00:00,81.5,35.3,204,20.4,9.5,127,0.19,72
15141,1,2024-04-25 21:00:00+00:00,80.3,34.5,196,18.4,8.9,126,0.21,72
15142,1,2024-04-25 22:00:00+00:00,78.7,33.5,188,16.3,8.4,125,0.22,73
15143,1,2024-04-25 23:00:00+00:00,77.3,32.2,182,14.5,7.8,123,0.23,74
15144,1,2024-04-26 00:00:00+00:00,77.5,32.1,176,12.3,8.1,121,0.24,74
15145,1,2024-04-26 01:00:00+00:00,78.0,31.9,176,14.1,9.0,118,0.24,76
15146,1,2024-04-26 02:00:00+00:00,78.2,31.1,176,16.7,10.3,113,0.25,78
15147,1,2024-04-26 03:00:00+00:00,79.2,31.5,179,19.2,12.1,110,0.25,80
15148,1,2024-04-26 04:00:00+00:00,81.0,32.5,187,21.4,14.5,108,0.24,82
15149,1,2024-04-26 05:00:00+00:00,82.9,33.4,197,23.4,17.3,108,0.23,83
15150,1,2024-04-26 06:00:00+00:00,85.7,35.0,207,24.8,20.2,116,0.21,84
15151,1,2024-04-26 07:00:00+00:00,89.9,37.5,216,25.3,23.9,136,0.19,86
15152,1,2024-04-26 08:00:00+00:00,95.0,40.3,225,25.3,27.6,163,0.18,88
15153,1,2024-04-26 09:00:00+00:00,99.7,43.8,233,25.2,28.7,189,0.17,87
15154,1,2024-04-26 10:00:00+00:00,101.7,46.3,242,24.9,25.3,216,0.16,82
15155,1,2024-04-26 11:00:00+00:00,98.7,46.4,250,24.6,19.4,242,0.14,73
15156,1,2024-04-26 12:00:00+00:00,393.9,244.9,1874,46.4,42.5,475,0.42,98
15157,1,2024-04-26 13:00:00+00:00,404.2,257.0,1812,44.8,33.4,430,0.39,88
15158,1,2024-04-26 14:00:00+00:00,366.0,234.7,1717,42.4,20.8,365,0.33,75
15159,1,2024-04-26 15:00:00+00:00,289.6,183.5,1575,39.1,11.2,301,0.27,63
15160,1,2024-04-26 16:00:00+00:00,214.2,133.2,1339,33.5,7.6,241,0.23,56
15161,1,2024-04-26 17:00:00+00:00,169.5,103.4,1055,27.0,7.1,182,0.2,50
15162,1,2024-04-26 18:00:00+00:00,147.6,89.4,853,23.3,7.4,135,0.18,46
15163,1,2024-04-26 19:00:00+00:00,143.9,87.3,811,25.0,8.2,107,0.17,42
15164,1,2024-04-26 20:00:00+00:00,150.9,92.7,850,29.5,9.9,91,0.17,39
15165,1,2024-04-26 21:00:00+00:00,151.8,94.3,863,33.1,11.0,80,0.19,36
15166,1,2024-04-26 22:00:00+00:00,149.5,92.9,806,33.6,11.0,74,0.2,34
15167,1,2024-04-26 23:00:00+00:00,133.6,81.7,722,33.0,10.4,73,0.22,33
15168,1,2024-04-27 00:00:00+00:00,106.9,65.0,570,35.1,9.6,70,0.22,29
15169,1,2024-04-27 01:00:00+00:00,101.3,61.5,545,39.8,10.8,66,0.22,29
15170,1,2024-04-27 02:00:00+00:00,98.0,59.5,511,46.3,12.4,61,0.22,28
15171,1,2024-04-27 03:00:00+00:00,88.5,53.0,486,51.9,14.2,58,0.22,28
15172,1,2024-04-27 04:00:00+00:00,85.2,50.9,448,54.6,15.8,58,0.22,28
15173,1,2024-04-27 05:00:00+00:00,79.9,47.0,419,56.3,17.6,61,0.22,28
15174,1,2024-04-27 06:00:00+00:00,86.1,51.0,482,60.2,19.6,70,0.24,28
15175,1,2024-04-27 07:00:00+00:00,107.1,65.2,650,67.0,22.4,85,0.27,29
15176,1,2024-04-27 08:00:00+00:00,149.9,94.3,910,75.8,25.4,105,0.31,30
15177,1,2024-04-27 09:00:00+00:00,232.8,151.8,1301,87.6,27.5,135,0.36,31
15178,1,2024-04-27 10:00:00+00:00,355.8,238.0,1970,107.1,26.8,183,0.41,30
15179,1,2024-04-27 11:00:00+00:00,475.9,321.3,2770,129.5,25.1,241,0.45,28
15180,1,2024-04-27 12:00:00+00:00,655.7,444.2,3448,106.2,45.9,402,0.55,39
15181,1,2024-04-27 13:00:00+00:00,681.7,461.9,3510,102.9,46.9,385,0.53,36
15182,1,2024-04-27 14:00:00+00:00,668.7,452.6,3568,97.6,48.1,360,0.49,32
15183,1,2024-04-27 15:00:00+00:00,583.0,392.1,3410,87.6,48.5,329,0.45,28
15184,1,2024-04-27 16:00:00+00:00,448.0,298.0,2856,68.6,48.5,287,0.39,26
15185,1,2024-04-27 17:00:00+00:00,329.7,216.1,2087,45.0,47.6,239,0.35,25
15186,1,2024-04-27 18:00:00+00:00,236.6,152.3,1431,27.2,43.5,198,0.31,23
15187,1,2024-04-27 19:00:00+00:00,154.1,96.6,1007,20.3,33.2,170,0.29,20
15188,1,2024-04-27 20:00:00+00:00,104.5,64.0,696,19.2,19.7,150,0.28,17
15189,1,2024-04-27 21:00:00+00:00,73.3,43.8,470,19.1,9.6,135,0.27,14
15190,1,2024-04-27 22:00:00+00:00,57.0,33.3,340,18.4,6.1,124,0.27,13
15191,1,2024-04-27 23:00:00+00:00,51.3,29.9,295,18.8,6.1,118,0.26,12
15192,1,2024-04-28 00:00:00+00:00,92.7,58.0,591,23.3,14.1,107,0.31,10
15193,1,2024-04-28 01:00:00+00:00,81.0,50.2,555,29.0,13.8,100,0.31,11
15194,1,2024-04-28 02:00:00+00:00,76.6,47.3,505,36.8,13.5,91,0.29,12
15195,1,2024-04-28 03:00:00+00:00,77.5,48.0,474,42.5,14.0,87,0.28,13
15196,1,2024-04-28 04:00:00+00:00,75.0,45.9,444,41.9,16.1,93,0.28,14
15197,1,2024-04-28 05:00:00+00:00,75.4,45.9,432,39.3,19.0,105,0.3,15
15198,1,2024-04-28 06:00:00+00:00,86.6,53.2,517,43.1,21.1,113,0.34,16
15199,1,2024-04-28 07:00:00+00:00,117.1,74.3,760,59.6,21.4,115,0.38,16
15200,1,2024-04-28 08:00:00+00:00,172.3,113.2,1099,82.5,20.8,113,0.45,16
15201,1,2024-04-28 09:00:00+00:00,239.3,160.2,1431,102.0,20.6,113,0.52,15
15202,1,2024-04-28 10:00:00+00:00,292.4,198.4,1793,116.9,22.0,116,0.61,14
15203,1,2024-04-28 11:00:00+00:00,326.0,222.1,2146,128.4,23.6,120,0.68,13
15204,1,2024-04-28 12:00:00+00:00,475.9,326.0,2994,170.9,17.4,113,0.73,15
15205,1,2024-04-28 13:00:00+00:00,452.6,309.2,2637,150.3,14.6,112,0.72,16
15206,1,2024-04-28 14:00:00+00:00,374.4,254.3,2136,121.4,10.8,111,0.72,18
15207,1,2024-04-28 15:00:00+00:00,265.4,177.0,1702,96.5,7.7,108,0.6,21
15208,1,2024-04-28 16:00:00+00:00,198.4,128.5,1414,80.2,6.1,104,0.53,27
15209,1,2024-04-28 17:00:00+00:00,170.4,106.6,1193,67.9,5.3,98,0.51,35
15210,1,2024-04-28 18:00:00+00:00,163.4,99.4,1009,58.1,4.9,94,0.53,42
15211,1,2024-04-28 19:00:00+00:00,149.9,88.7,863,51.3,4.8,92,0.52,46
15212,1,2024-04-28 20:00:00+00:00,128.5,73.6,754,47.0,5.1,91,0.5,49
15213,1,2024-04-28 21:00:00+00:00,115.0,62.4,645,42.3,5.2,92,0.5,52
15214,1,2024-04-28 22:00:00+00:00,105.7,54.9,511,35.3,4.8,98,0.51,54
15215,1,2024-04-28 23:00:00+00:00,90.8,44.1,376,27.8,4.2,107,0.54,56
15216,1,2024-04-29 00:00:00+00:00,119.0,56.8,458,34.7,8.9,88,0.61,80
15217,1,2024-04-29 01:00:00+00:00,119.7,55.8,446,35.4,9.5,87,0.59,83
15218,1,2024-04-29 02:00:00+00:00,124.3,57.4,427,36.1,10.4,85,0.62,88
15219,1,2024-04-29 03:00:00+00:00,121.1,54.5,408,35.6,10.5,87,0.64,94
15220,1,2024-04-29 04:00:00+00:00,109.7,47.0,369,32.2,9.3,94,0.67,101
15221,1,2024-04-29 05:00:00+00:00,105.9,43.0,329,27.5,7.5,105,0.67,108
15222,1,2024-04-29 06:00:00+00:00,110.6,43.4,345,25.1,6.1,118,0.67,115
15223,1,2024-04-29 07:00:00+00:00,122.9,50.2,442,26.3,5.5,132,0.72,121
15224,1,2024-04-29 08:00:00+00:00,149.9,68.0,595,29.8,5.4,149,0.74,126
15225,1,2024-04-29 09:00:00+00:00,186.7,92.9,790,34.6,5.4,164,0.74,129
15226,1,2024-04-29 10:00:00+00:00,234.7,128.1,1099,42.2,5.8,183,0.73,129
15227,1,2024-04-29 11:00:00+00:00,287.8,166.2,1451,51.3,6.4,201,0.71,126
15228,1,2024-04-29 12:00:00+00:00,317.6,190.9,1778,64.7,8.2,220,0.54,111
15229,1,2024-04-29 13:00:00+00:00,290.6,167.2,1602,63.6,7.0,192,0.52,113
15230,1,2024-04-29 14:00:00+00:00,244.0,135.0,1350,61.6,5.3,153,0.51,116
15231,1,2024-04-29 15:00:00+00:00,201.6,108.3,1090,57.3,4.2,121,0.51,116
15232,1,2024-04-29 16:00:00+00:00,154.1,75.7,817,48.2,4.1,104,0.51,111
15233,1,2024-04-29 17:00:00+00:00,112.5,48.8,536,36.7,4.6,94,0.51,103
15234,1,2024-04-29 18:00:00+00:00,86.1,33.6,330,28.6,5.1,87,0.51,94
15235,1,2024-04-29 19:00:00+00:00,71.7,27.8,242,27.0,5.3,82,0.52,80
15236,1,2024-04-29 20:00:00+00:00,66.6,26.3,228,28.7,5.4,79,0.53,65
15237,1,2024-04-29 21:00:00+00:00,68.0,27.6,241,30.0,6.1,75,0.58,68
15238,1,2024-04-29 22:00:00+00:00,72.9,31.7,279,29.7,7.7,67,0.58,96
15239,1,2024-04-29 23:00:00+00:00,92.4,39.0,344,29.0,9.9,58,0.6,143
15240,1,2024-04-30 00:00:00+00:00,88.5,39.8,355,32.0,10.0,48,0.59,71
15241,1,2024-04-30 01:00:00+00:00,145.3,53.6,354,28.7,11.8,49,0.67,183
15242,1,2024-04-30 02:00:00+00:00,217.9,66.8,350,24.1,14.3,51,0.75,340
15243,1,2024-04-30 03:00:00+00:00,278.5,74.7,332,20.0,16.3,55,0.85,470
15244,1,2024-04-30 04:00:00+00:00,315.7,79.4,286,17.1,17.6,63,0.9,552
15245,1,2024-04-30 05:00:00+00:00,339.9,82.2,227,14.8,18.5,74,0.85,607
15246,1,2024-04-30 06:00:00+00:00,346.5,82.2,185,12.8,18.7,85,0.98,628
15247,1,2024-04-30 07:00:00+00:00,336.2,81.5,171,10.5,17.8,99,0.92,603
15248,1,2024-04-30 08:00:00+00:00,313.9,78.7,174,8.6,16.3,113,0.82,543
15249,1,2024-04-30 09:00:00+00:00,285.0,73.8,200,8.6,14.9,122,0.72,478
15250,1,2024-04-30 10:00:00+00:00,248.7,65.7,265,12.1,14.1,123,0.71,411
15251,1,2024-04-30 11:00:00+00:00,212.3,58.3,352,17.5,13.4,118,0.76,338
15252,1,2024-04-30 12:00:00+00:00,186.3,65.0,269,18.3,27.2,104,1.16,242
15253,1,2024-04-30 13:00:00+00:00,164.8,60.3,266,18.2,22.5,101,0.93,231
15254,1,2024-04-30 14:00:00+00:00,156.9,57.6,261,18.0,15.9,97,0.82,216
15255,1,2024-04-30 15:00:00+00:00,155.1,55.1,251,17.3,10.7,95,0.63,201
15256,1,2024-04-30 16:00:00+00:00,147.6,51.5,230,15.3,7.9,98,0.62,185
15257,1,2024-04-30 17:00:00+00:00,137.8,48.8,204,12.8,6.4,102,0.78,170
15258,1,2024-04-30 18:00:00+00:00,130.4,47.1,188,11.5,6.0,105,0.83,158
15259,1,2024-04-30 19:00:00+00:00,128.1,46.7,190,12.5,6.8,104,0.85,153
15260,1,2024-04-30 20:00:00+00:00,127.6,46.4,202,14.7,8.8,100,0.92,152
15261,1,2024-04-30 21:00:00+00:00,130.4,47.8,217,16.3,11.1,97,1.01,153
15262,1,2024-04-30 22:00:00+00:00,135.5,49.8,236,16.5,13.2,94,1.05,145
15263,1,2024-04-30 23:00:00+00:00,138.3,52.3,258,16.1,15.7,91,1.12,140
15264,1,2024-05-01 00:00:00+00:00,135.0,51.0,286,19.2,19.2,70,1.39,155
15265,1,2024-05-01 01:00:00+00:00,206.3,52.4,251,17.9,25.6,68,1.45,216
15266,1,2024-05-01 02:00:00+00:00,226.8,56.3,204,16.2,34.6,66,1.18,297
15267,1,2024-05-01 03:00:00+00:00,214.2,59.4,175,15.6,41.4,64,1.25,341
15268,1,2024-05-01 04:00:00+00:00,187.2,57.6,180,17.5,45.0,63,1.01,312
15269,1,2024-05-01 05:00:00+00:00,160.7,57.4,203,20.6,46.5,62,0.66,245
15270,1,2024-05-01 06:00:00+00:00,145.3,57.6,222,21.7,44.9,65,0.68,189
15271,1,2024-05-01 07:00:00+00:00,129.5,55.2,226,18.9,38.2,73,0.63,160
15272,1,2024-05-01 08:00:00+00:00,110.1,47.5,225,14.1,28.5,85,0.72,142
15273,1,2024-05-01 09:00:00+00:00,117.6,51.9,231,10.9,21.0,93,0.81,134
15274,1,2024-05-01 10:00:00+00:00,134.1,59.3,255,10.8,18.1,96,0.83,141
15275,1,2024-05-01 11:00:00+00:00,146.2,63.3,284,12.2,17.5,96,0.88,158
15276,1,2024-05-01 12:00:00+00:00,134.6,68.2,480,28.5,25.3,68,0.93,117
15277,1,2024-05-01 13:00:00+00:00,126.2,58.2,399,25.5,23.3,68,1.05,147
15278,1,2024-05-01 14:00:00+00:00,119.0,48.9,287,21.4,20.5,67,1.16,191
15279,1,2024-05-01 15:00:00+00:00,150.9,46.8,201,17.9,17.6,67,1.13,243
15280,1,2024-05-01 16:00:00+00:00,219.8,53.7,167,15.6,14.5,67,1.1,313
15281,1,2024-05-01 17:00:00+00:00,250.5,58.6,158,14.0,11.4,67,0.87,391
15282,1,2024-05-01 18:00:00+00:00,234.2,56.2,155,13.0,9.3,67,0.77,437
15283,1,2024-05-01 19:00:00+00:00,215.1,52.4,153,12.7,9.2,66,0.75,428
15284,1,2024-05-01 20:00:00+00:00,203.0,49.5,156,13.1,10.1,64,0.78,388
15285,1,2024-05-01 21:00:00+00:00,189.5,46.8,159,13.6,10.9,63,0.81,347
15286,1,2024-05-01 22:00:00+00:00,170.9,43.2,161,14.1,11.0,62,0.78,310
15287,1,2024-05-01 23:00:00+00:00,151.3,39.1,162,14.8,10.8,61,0.71,273
15288,1,2024-05-02 00:00:00+00:00,162.5,39.8,157,14.1,6.1,56,0.72,296
15289,1,2024-05-02 01:00:00+00:00,181.1,39.9,157,14.9,7.0,53,0.71,331
15290,1,2024-05-02 02:00:00+00:00,195.6,41.1,158,15.9,8.5,50,0.73,378
15291,1,2024-05-02 03:00:00+00:00,211.4,43.9,160,16.5,11.4,48,0.73,414
15292,1,2024-05-02 04:00:00+00:00,221.2,46.8,161,16.2,16.8,47,0.68,426
15293,1,2024-05-02 05:00:00+00:00,225.8,49.0,164,15.4,23.7,48,0.7,426
15294,1,2024-05-02 06:00:00+00:00,223.1,50.3,175,14.8,29.7,57,0.72,425
15295,1,2024-05-02 07:00:00+00:00,218.9,51.5,197,14.3,33.9,82,0.73,424
15296,1,2024-05-02 08:00:00+00:00,224.0,54.7,227,14.0,37.2,114,0.73,422
15297,1,2024-05-02 09:00:00+00:00,242.1,61.2,261,14.4,40.4,140,0.76,429
15298,1,2024-05-02 10:00:00+00:00,265.4,68.7,303,15.7,43.3,153,0.8,454
15299,1,2024-05-02 11:00:00+00:00,286.8,75.4,348,17.7,46.0,159,0.85,487
15300,1,2024-05-02 12:00:00+00:00,232.8,66.1,342,17.8,45.6,194,0.7,372
15301,1,2024-05-02 13:00:00+00:00,238.0,72.2,385,25.2,48.1,187,0.71,358
15302,1,2024-05-02 14:00:00+00:00,231.0,71.7,444,35.1,51.6,177,0.69,339
15303,1,2024-05-02 15:00:00+00:00,235.6,78.2,484,40.2,54.2,170,0.65,322
15304,1,2024-05-02 16:00:00+00:00,237.5,81.3,491,35.4,56.0,173,0.61,309
15305,1,2024-05-02 17:00:00+00:00,237.0,81.7,479,25.9,57.0,178,0.55,297
15306,1,2024-05-02 18:00:00+00:00,230.0,78.2,454,19.1,55.4,176,0.51,287
15307,1,2024-05-02 19:00:00+00:00,217.9,72.2,413,18.7,49.5,158,0.47,278
15308,1,2024-05-02 20:00:00+00:00,201.6,63.8,359,21.1,40.9,133,0.43,271
15309,1,2024-05-02 21:00:00+00:00,188.6,56.2,309,23.4,32.9,108,0.4,269
15310,1,2024-05-02 22:00:00+00:00,180.7,50.5,268,25.1,26.5,87,0.38,279
15311,1,2024-05-02 23:00:00+00:00,176.5,46.2,231,26.7,20.6,66,0.37,294
15312,1,2024-05-03 00:00:00+00:00,147.6,38.1,171,22.7,5.0,39,0.39,269
15313,1,2024-05-03 01:00:00+00:00,140.6,37.3,170,20.3,5.3,39,0.39,245
15314,1,2024-05-03 02:00:00+00:00,124.3,35.0,169,17.0,5.9,39,0.37,211
15315,1,2024-05-03 03:00:00+00:00,104.5,31.7,170,14.4,6.8,40,0.36,178
15316,1,2024-05-03 04:00:00+00:00,87.3,28.7,166,12.6,8.4,43,0.37,148
15317,1,2024-05-03 05:00:00+00:00,74.5,26.5,164,11.5,10.4,48,0.38,119
15318,1,2024-05-03 06:00:00+00:00,67.3,25.4,191,12.1,12.1,55,0.39,97
15319,1,2024-05-03 07:00:00+00:00,64.3,25.3,253,14.5,13.3,68,0.41,86
15320,1,2024-05-03 08:00:00+00:00,64.0,26.0,345,18.6,14.3,84,0.43,81
15321,1,2024-05-03 09:00:00+00:00,105.2,56.1,471,24.8,14.5,96,0.47,78
15322,1,2024-05-03 10:00:00+00:00,159.3,95.9,691,35.3,13.7,101,0.53,73
15323,1,2024-05-03 11:00:00+00:00,194.2,121.5,946,47.9,12.2,102,0.58,69
15324,1,2024-05-03 12:00:00+00:00,90.1,45.2,373,35.5,7.9,88,0.45,71
15325,1,2024-05-03 13:00:00+00:00,82.7,40.3,357,41.7,7.4,81,0.46,75
15326,1,2024-05-03 14:00:00+00:00,75.4,33.1,333,50.0,6.7,70,0.51,82
15327,1,2024-05-03 15:00:00+00:00,79.6,30.4,309,54.2,6.1,62,0.57,98
15328,1,2024-05-03 16:00:00+00:00,90.8,30.2,286,50.4,5.7,59,0.58,131
15329,1,2024-05-03 17:00:00+00:00,106.2,31.0,262,42.5,5.4,58,0.59,172
15330,1,2024-05-03 18:00:00+00:00,115.9,31.1,238,36.1,5.0,55,0.59,200
15331,1,2024-05-03 19:00:00+00:00,108.5,29.0,212,34.0,4.5,46,0.57,202
15332,1,2024-05-03 20:00:00+00:00,99.2,26.9,187,33.2,3.9,35,0.54,192
15333,1,2024-05-03 21:00:00+00:00,104.5,27.2,168,31.0,3.5,28,0.51,190
15334,1,2024-05-03 22:00:00+00:00,121.5,30.3,160,25.0,3.3,30,0.5,210
15335,1,2024-05-03 23:00:00+00:00,134.6,32.9,159,17.4,3.3,37,0.52,238
15336,1,2024-05-04 00:00:00+00:00,167.2,39.1,162,11.2,3.3,60,0.55,323
15337,1,2024-05-04 01:00:00+00:00,161.6,38.9,161,11.1,4.3,52,0.56,275
15338,1,2024-05-04 02:00:00+00:00,142.0,35.9,159,11.1,5.7,41,0.54,214
15339,1,2024-05-04 03:00:00+00:00,116.6,32.8,161,11.3,7.5,37,0.54,206
15340,1,2024-05-04 04:00:00+00:00,129.9,34.5,168,12.1,9.2,40,0.58,298
