,location_id,date,temperature_2m_previous_day1,temperature_2m_previous_day2,temperature_2m_previous_day3,temperature_2m_previous_day4,temperature_2m_previous_day5,temperature_2m_previous_day6,temperature_2m_previous_day7,relative_humidity_2m_previous_day1,relative_humidity_2m_previous_day2,relative_humidity_2m_previous_day3,relative_humidity_2m_previous_day4,relative_humidity_2m_previous_day5,relative_humidity_2m_previous_day6,relative_humidity_2m_previous_day7
4027,1,2024-07-17 19:00:00+00:00,18.947,20.197,20.347,18.897,19.046999,18.597,18.4955,73.0,62.0,62.0,63.0,80.0,66.0,69.0
4028,1,2024-07-17 20:00:00+00:00,18.197,19.296999,19.497,18.397,17.947,17.497,17.7955,77.0,67.0,68.0,70.0,85.0,72.0,73.0
4029,1,2024-07-17 21:00:00+00:00,17.597,18.397,18.497,17.897,16.897,16.597,17.1955,80.0,73.0,71.0,76.0,88.0,77.0,76.0
4030,1,2024-07-17 22:00:00+00:00,16.947,17.796999,17.897,17.197,15.797,15.896999,16.7455,82.0,74.0,73.0,80.0,91.0,82.0,77.0
4031,1,2024-07-17 23:00:00+00:00,16.397,17.097,17.046999,16.497,14.797,15.396999,16.4455,84.0,77.0,78.0,82.0,92.0,86.0,76.0
4032,1,2024-07-18 00:00:00+00:00,16.147,16.347,16.447,16.947,14.197,13.146999,15.695499,83.0,80.0,82.0,76.0,92.0,97.0,78.0
4033,1,2024-07-18 01:00:00+00:00,15.547,15.697,16.247,15.947,13.347,12.396999,14.945499,86.0,82.0,84.0,81.0,94.0,99.0,81.0
4034,1,2024-07-18 02:00:00+00:00,15.146999,14.947,15.797,14.896999,12.697,11.847,14.0955,89.0,85.0,86.0,87.0,92.0,99.0,85.0
4035,1,2024-07-18 03:00:00+00:00,14.847,14.297,14.847,14.646999,12.997,12.247,14.0955,90.0,88.0,90.0,90.0,89.0,96.0,85.0
4036,1,2024-07-18 04:00:00+00:00,14.347,13.747,13.997,15.747,14.646999,14.197,15.4955,91.0,90.0,93.0,86.0,83.0,88.0,79.0
4037,1,2024-07-18 05:00:00+00:00,16.047,15.747,16.097,17.647,17.197,17.097,17.7455,85.0,83.0,85.0,77.0,74.0,77.0,69.0
4038,1,2024-07-18 06:00:00+00:00,19.247,19.296999,19.546999,20.097,19.796999,19.947,20.095499,71.0,67.0,68.0,67.0,65.0,66.0,60.0
4039,1,2024-07-18 07:00:00+00:00,21.497,21.497,21.847,22.296999,22.397,22.597,22.6455,63.0,59.0,60.0,58.0,55.0,55.0,51.0
4040,1,2024-07-18 08:00:00+00:00,23.847,23.897,24.197,24.697,24.997,25.197,25.345499,54.0,52.0,52.0,47.0,45.0,44.0,42.0
4041,1,2024-07-18 09:00:00+00:00,25.747,25.796999,26.097,26.546999,26.947,27.197,27.2955,44.0,43.0,42.0,39.0,37.0,36.0,35.0
4042,1,2024-07-18 10:00:00+00:00,26.847,27.046999,27.447,27.447,27.747,28.296999,28.0455,39.0,37.0,36.0,35.0,33.0,31.0,32.0
4043,1,2024-07-18 11:00:00+00:00,27.347,27.497,28.147,27.796999,27.847,28.747,28.0455,36.0,34.0,31.0,32.0,31.0,28.0,30.0
4044,1,2024-07-18 12:00:00+00:00,27.296999,27.197,27.097,27.747,27.546999,28.347,27.1955,34.0,36.0,33.0,33.0,29.0,30.0,33.0
4045,1,2024-07-18 13:00:00+00:00,27.247,27.147,26.997,27.747,27.447,28.247,26.4955,33.0,35.0,31.0,31.0,28.0,29.0,35.0
4046,1,2024-07-18 14:00:00+00:00,27.197,26.747,27.147,27.447,27.097,27.847,25.3955,32.0,34.0,29.0,29.0,28.0,28.0,39.0
4047,1,2024-07-18 15:00:00+00:00,26.397,25.647,26.497,26.647,26.197,26.947,24.1955,33.0,37.0,30.0,30.0,30.0,30.0,44.0
4048,1,2024-07-18 16:00:00+00:00,24.197,23.497,23.597,24.947,24.347,25.247,22.8955,42.0,46.0,38.0,36.0,35.0,34.0,48.0
4049,1,2024-07-18 17:00:00+00:00,21.897,21.997,21.347,22.747,21.897,23.046999,21.4955,53.0,54.0,47.0,45.0,43.0,41.0,53.0
4050,1,2024-07-18 18:00:00+00:00,20.197,20.997,20.546999,19.997,19.897,20.796999,19.2955,63.0,58.0,59.0,53.0,51.0,49.0,65.0
4051,1,2024-07-18 19:00:00+00:00,18.697,20.247,19.546999,18.897,18.697,18.497,18.1955,67.0,59.0,63.0,61.0,62.0,61.0,69.0
4052,1,2024-07-18 20:00:00+00:00,17.497,19.197,18.347,18.197,17.947,16.197,17.345499,71.0,65.0,69.0,68.0,73.0,75.0,72.0
4053,1,2024-07-18 21:00:00+00:00,16.697,18.296999,17.247,17.447,17.147,14.447,16.595499,76.0,73.0,74.0,74.0,82.0,86.0,74.0
4054,1,2024-07-18 22:00:00+00:00,15.247,17.597,16.647,16.347,16.197,13.597,15.9955,81.0,74.0,76.0,78.0,85.0,90.0,76.0
4055,1,2024-07-18 23:00:00+00:00,14.646999,16.697,16.197,15.197,15.197,13.297,15.4955,82.0,78.0,76.0,80.0,85.0,91.0,78.0
4056,1,2024-07-19 00:00:00+00:00,14.197,15.896999,14.097,13.297,13.547,13.896999,14.9955,79.0,78.0,84.0,85.0,90.0,87.0,76.0
4057,1,2024-07-19 01:00:00+00:00,13.646999,15.197,13.747,12.697,12.797,13.247,14.3455,82.0,83.0,85.0,88.0,91.0,89.0,77.0
4058,1,2024-07-19 02:00:00+00:00,13.347,14.646999,13.597,12.146999,12.347,12.747,13.7455,88.0,85.0,86.0,91.0,91.0,89.0,78.0
4059,1,2024-07-19 03:00:00+00:00,13.247,14.247,13.396999,12.447,12.747,13.047,13.8955,91.0,86.0,86.0,91.0,88.0,87.0,76.0
4060,1,2024-07-19 04:00:00+00:00,13.146999,13.997,13.297,14.047,14.347,14.646999,15.2955,91.0,86.0,85.0,85.0,82.0,81.0,71.0
4061,1,2024-07-19 05:00:00+00:00,15.396999,15.997,15.697,16.497,16.796999,17.046999,17.4455,83.0,79.0,77.0,75.0,74.0,72.0,64.0
4062,1,2024-07-19 06:00:00+00:00,18.997,19.397,19.397,19.097,19.296999,19.546999,19.8955,67.0,62.0,63.0,67.0,65.0,63.0,59.0
4063,1,2024-07-19 07:00:00+00:00,21.397,21.747,21.897,21.546999,21.847,22.147,22.8955,59.0,56.0,57.0,58.0,56.0,53.0,50.0
4064,1,2024-07-19 08:00:00+00:00,23.747,24.197,24.347,24.046999,24.497,24.847,26.1955,52.0,49.0,49.0,49.0,46.0,43.0,40.0
4065,1,2024-07-19 09:00:00+00:00,25.747,26.247,26.147,25.947,26.497,26.897,28.4955,46.0,43.0,41.0,41.0,38.0,35.0,32.0
4066,1,2024-07-19 10:00:00+00:00,26.247,27.147,26.847,26.847,27.497,27.847,29.1955,38.0,37.0,36.0,37.0,34.0,31.0,28.0
4067,1,2024-07-19 11:00:00+00:00,26.497,27.647,27.546999,27.147,27.847,28.147,28.9455,36.0,34.0,34.0,34.0,33.0,30.0,27.0
4068,1,2024-07-19 12:00:00+00:00,26.697,27.247,27.497,27.097,27.397,27.697,28.3955,38.0,34.0,34.0,33.0,34.0,32.0,27.0
4069,1,2024-07-19 13:00:00+00:00,26.847,27.147,27.347,26.947,27.296999,27.397,27.595499,38.0,34.0,34.0,32.0,33.0,32.0,30.0
4070,1,2024-07-19 14:00:00+00:00,26.697,26.546999,27.247,26.497,26.947,26.847,26.345499,38.0,34.0,34.0,33.0,34.0,33.0,34.0
4071,1,2024-07-19 15:00:00+00:00,25.897,25.697,26.447,25.597,26.147,25.897,24.7955,39.0,38.0,36.0,36.0,36.0,37.0,40.0
4072,1,2024-07-19 16:00:00+00:00,24.046999,23.697,24.497,23.997,24.597,24.347,22.6455,48.0,46.0,45.0,42.0,41.0,46.0,48.0
4073,1,2024-07-19 17:00:00+00:00,22.046999,22.046999,22.296999,21.897,22.647,22.397,20.1455,57.0,55.0,53.0,51.0,49.0,57.0,58.0
4074,1,2024-07-19 18:00:00+00:00,21.247,21.697,20.796999,20.647,20.847,20.747,17.9955,62.0,55.0,58.0,59.0,56.0,66.0,70.0
4075,1,2024-07-19 19:00:00+00:00,20.597,20.847,19.546999,18.947,19.497,19.796999,17.1955,63.0,59.0,62.0,69.0,64.0,71.0,74.0
4076,1,2024-07-19 20:00:00+00:00,19.997,20.147,18.546999,17.397,18.347,19.097,16.8955,67.0,65.0,67.0,79.0,71.0,73.0,75.0
4077,1,2024-07-19 21:00:00+00:00,19.497,19.296999,17.747,16.296999,17.347,18.447,16.595499,70.0,69.0,73.0,86.0,78.0,76.0,76.0
4078,1,2024-07-19 22:00:00+00:00,18.747,17.796999,16.597,15.896999,16.497,17.597,16.1955,74.0,74.0,77.0,88.0,83.0,79.0,77.0
4079,1,2024-07-19 23:00:00+00:00,18.247,16.947,15.797,15.896999,15.847,16.747,15.7955,78.0,78.0,82.0,87.0,86.0,82.0,77.0
4080,1,2024-07-20 00:00:00+00:00,16.497,15.896999,16.597,15.747,15.146999,14.396999,15.195499,82.0,82.0,77.0,82.0,85.0,91.0,78.0
4081,1,2024-07-20 01:00:00+00:00,15.947,15.797,15.896999,15.197,14.347,13.497,14.6455,82.0,80.0,80.0,83.0,86.0,93.0,79.0
4082,1,2024-07-20 02:00:00+00:00,15.297,15.396999,15.297,14.896999,13.396999,12.747,14.1455,86.0,82.0,83.0,84.0,88.0,94.0,79.0
4083,1,2024-07-20 03:00:00+00:00,14.797,15.047,14.797,15.146999,13.396999,12.947,14.3955,89.0,85.0,85.0,83.0,86.0,92.0,77.0
4084,1,2024-07-20 04:00:00+00:00,14.447,14.697,14.297,16.197,14.947,14.597,15.695499,90.0,87.0,87.0,80.0,80.0,84.0,71.0
4085,1,2024-07-20 05:00:00+00:00,16.296999,16.497,16.197,17.796999,17.347,17.197,17.6455,85.0,82.0,81.0,74.0,71.0,74.0,62.0
4086,1,2024-07-20 06:00:00+00:00,19.697,19.497,19.847,19.897,19.847,19.847,19.7955,69.0,67.0,65.0,66.0,62.0,63.0,57.0
4087,1,2024-07-20 07:00:00+00:00,21.697,21.796999,22.347,22.046999,22.296999,22.447,22.3955,64.0,59.0,57.0,58.0,54.0,53.0,49.0
4088,1,2024-07-20 08:00:00+00:00,23.747,24.147,24.847,24.397,24.747,25.046999,25.2455,56.0,53.0,50.0,50.0,46.0,43.0,40.0
4089,1,2024-07-20 09:00:00+00:00,25.296999,25.997,26.347,26.147,26.697,26.997,27.2955,48.0,46.0,42.0,43.0,39.0,36.0,34.0
4090,1,2024-07-20 10:00:00+00:00,26.347,26.597,26.897,26.997,27.897,27.997,28.1455,43.0,41.0,38.0,39.0,35.0,32.0,30.0
4091,1,2024-07-20 11:00:00+00:00,26.597,27.247,27.247,27.347,28.497,28.347,28.1955,41.0,38.0,37.0,37.0,32.0,31.0,29.0
4092,1,2024-07-20 12:00:00+00:00,26.447,26.897,26.597,26.796999,27.796999,28.697,27.4955,41.0,41.0,38.0,39.0,34.0,30.0,31.0
4093,1,2024-07-20 13:00:00+00:00,26.497,27.147,26.597,26.997,27.697,28.597,26.9955,41.0,39.0,39.0,37.0,33.0,29.0,33.0
4094,1,2024-07-20 14:00:00+00:00,26.397,27.046999,26.747,27.046999,27.197,28.097,26.095499,42.0,38.0,39.0,36.0,34.0,30.0,37.0
4095,1,2024-07-20 15:00:00+00:00,25.947,26.497,26.046999,26.497,26.197,27.197,24.7955,41.0,39.0,39.0,38.0,37.0,33.0,42.0
4096,1,2024-07-20 16:00:00+00:00,24.046999,24.296999,23.997,24.796999,24.247,25.747,22.6455,51.0,47.0,46.0,44.0,44.0,39.0,51.0
4097,1,2024-07-20 17:00:00+00:00,22.147,22.097,22.997,22.447,21.697,23.847,19.9955,59.0,56.0,52.0,52.0,54.0,47.0,62.0
4098,1,2024-07-20 18:00:00+00:00,20.997,21.097,21.097,20.647,19.546999,21.897,18.2955,65.0,62.0,58.0,59.0,63.0,55.0,66.0
4099,1,2024-07-20 19:00:00+00:00,20.347,20.247,20.296999,19.597,18.197,19.897,17.5455,69.0,63.0,62.0,66.0,70.0,63.0,68.0
4100,1,2024-07-20 20:00:00+00:00,19.697,19.897,19.546999,18.897,17.247,17.897,17.3955,70.0,65.0,68.0,72.0,76.0,71.0,68.0
4101,1,2024-07-20 21:00:00+00:00,18.647,19.247,18.597,18.247,16.447,16.197,17.1955,75.0,69.0,74.0,77.0,81.0,78.0,69.0
4102,1,2024-07-20 22:00:00+00:00,17.847,18.697,17.497,17.497,15.847,14.947,16.7955,79.0,72.0,79.0,81.0,84.0,85.0,71.0
4103,1,2024-07-20 23:00:00+00:00,17.247,17.747,16.247,16.796999,15.447,14.047,16.3955,83.0,77.0,85.0,85.0,86.0,91.0,74.0
4104,1,2024-07-21 00:00:00+00:00,16.897,16.697,16.247,17.397,14.896999,14.146999,15.3955,85.0,82.0,84.0,81.0,89.0,92.0,79.0
4105,1,2024-07-21 01:00:00+00:00,16.296999,15.947,15.597,16.247,14.247,13.297,14.8455,86.0,86.0,86.0,85.0,90.0,94.0,81.0
4106,1,2024-07-21 02:00:00+00:00,15.396999,15.447,14.847,15.047,13.847,12.497,14.3955,89.0,88.0,87.0,89.0,88.0,95.0,83.0
4107,1,2024-07-21 03:00:00+00:00,14.646999,14.697,13.947,14.697,14.146999,12.697,14.695499,92.0,91.0,92.0,90.0,85.0,92.0,82.0
4108,1,2024-07-21 04:00:00+00:00,14.146999,14.146999,13.396999,15.847,15.597,14.547,16.2455,93.0,93.0,93.0,85.0,79.0,84.0,75.0
4109,1,2024-07-21 05:00:00+00:00,15.947,15.997,15.396999,17.897,17.796999,17.347,18.595499,88.0,86.0,86.0,77.0,71.0,73.0,65.0
4110,1,2024-07-21 06:00:00+00:00,19.546999,19.796999,19.697,19.997,20.197,20.147,21.2955,71.0,71.0,70.0,68.0,63.0,63.0,55.0
4111,1,2024-07-21 07:00:00+00:00,22.046999,22.247,22.397,22.546999,22.897,22.796999,23.7955,63.0,63.0,60.0,58.0,54.0,55.0,47.0
4112,1,2024-07-21 08:00:00+00:00,24.347,24.546999,24.897,25.197,25.747,25.397,26.345499,55.0,55.0,51.0,49.0,44.0,47.0,40.0
4113,1,2024-07-21 09:00:00+00:00,25.697,25.647,26.597,27.247,27.997,27.447,28.1955,48.0,47.0,43.0,41.0,36.0,41.0,34.0
4114,1,2024-07-21 10:00:00+00:00,26.747,26.647,27.697,28.397,29.247,28.647,28.9955,43.0,43.0,39.0,36.0,30.0,36.0,31.0
4115,1,2024-07-21 11:00:00+00:00,27.647,27.647,28.447,28.947,29.847,29.247,29.0455,40.0,40.0,35.0,34.0,26.0,33.0,29.0
4116,1,2024-07-21 12:00:00+00:00,27.647,27.497,28.447,29.097,28.897,29.597,28.6955,39.0,40.0,35.0,30.0,29.0,32.0,30.0
4117,1,2024-07-21 13:00:00+00:00,27.847,27.647,28.497,29.097,28.897,29.647,27.4955,38.0,39.0,34.0,28.0,27.0,30.0,33.0
4118,1,2024-07-21 14:00:00+00:00,27.546999,27.597,28.296999,28.697,28.597,29.247,25.6455,37.0,37.0,33.0,28.0,27.0,28.0,38.0
4119,1,2024-07-21 15:00:00+00:00,26.997,26.897,27.397,27.747,27.647,28.296999,23.7955,38.0,38.0,34.0,31.0,29.0,30.0,44.0
4120,1,2024-07-21 16:00:00+00:00,24.796999,24.796999,25.046999,25.796999,25.647,26.296999,22.1455,47.0,47.0,41.0,41.0,37.0,37.0,49.0
4121,1,2024-07-21 17:00:00+00:00,22.597,22.397,22.697,23.247,23.097,23.647,20.5455,62.0,63.0,56.0,54.0,47.0,48.0,55.0
4122,1,2024-07-21 18:00:00+00:00,19.847,20.247,21.397,21.247,20.997,21.597,18.1955,87.0,80.0,73.0,75.0,56.0,57.0,70.0
4123,1,2024-07-21 19:00:00+00:00,19.647,19.796999,20.097,20.147,19.947,20.697,17.6455,89.0,84.0,85.0,82.0,61.0,64.0,73.0
4124,1,2024-07-21 20:00:00+00:00,19.546999,19.046999,19.597,19.546999,19.347,20.296999,17.6955,90.0,87.0,87.0,86.0,63.0,70.0,73.0
4125,1,2024-07-21 21:00:00+00:00,19.347,17.697,19.097,19.097,18.647,19.796999,17.595499,91.0,93.0,89.0,89.0,66.0,75.0,73.0
4126,1,2024-07-21 22:00:00+00:00,18.947,17.447,18.546999,18.796999,17.597,18.947,17.095499,94.0,88.0,93.0,90.0,70.0,77.0,74.0
4127,1,2024-07-21 23:00:00+00:00,18.796999,17.046999,18.197,18.647,16.447,17.947,16.4955,94.0,86.0,95.0,90.0,74.0,77.0,76.0
4128,1,2024-07-22 00:00:00+00:00,18.147,17.947,18.247,18.347,17.597,17.046999,16.1955,88.0,93.0,93.0,93.0,86.0,72.0,75.0
4129,1,2024-07-22 01:00:00+00:00,18.147,17.647,17.897,17.997,16.897,16.347,15.3955,87.0,91.0,94.0,94.0,86.0,75.0,78.0
4130,1,2024-07-22 02:00:00+00:00,17.796999,17.397,17.447,17.747,16.047,15.597,14.6455,86.0,87.0,90.0,95.0,86.0,80.0,81.0
4131,1,2024-07-22 03:00:00+00:00,17.597,17.296999,17.097,17.747,15.747,15.597,14.695499,83.0,85.0,86.0,94.0,86.0,81.0,81.0
4132,1,2024-07-22 04:00:00+00:00,17.447,17.046999,16.747,18.147,16.247,16.697,16.0455,81.0,85.0,85.0,92.0,84.0,77.0,75.0
4133,1,2024-07-22 05:00:00+00:00,17.997,17.647,17.497,18.847,17.197,18.447,18.1955,80.0,85.0,84.0,88.0,81.0,69.0,66.0
4134,1,2024-07-22 06:00:00+00:00,18.897,18.796999,19.697,19.247,18.546999,20.296999,20.9955,76.0,77.0,71.0,78.0,76.0,62.0,57.0
4135,1,2024-07-22 07:00:00+00:00,20.447,20.397,20.847,20.847,20.397,22.147,23.845499,69.0,71.0,66.0,71.0,68.0,56.0,48.0
4136,1,2024-07-22 08:00:00+00:00,21.847,21.796999,22.647,22.897,22.597,24.046999,26.9455,65.0,66.0,60.0,62.0,59.0,49.0,39.0
4137,1,2024-07-22 09:00:00+00:00,23.097,22.997,24.497,24.546999,24.397,25.597,29.1955,60.0,60.0,54.0,55.0,51.0,44.0,31.0
4138,1,2024-07-22 10:00:00+00:00,23.847,22.597,25.647,25.597,25.546999,26.796999,30.1455,56.0,61.0,48.0,50.0,46.0,39.0,25.0
4139,1,2024-07-22 11:00:00+00:00,24.296999,22.647,25.847,26.247,26.247,27.647,30.1955,56.0,62.0,52.0,47.0,44.0,35.0,22.0
4140,1,2024-07-22 12:00:00+00:00,26.546999,22.546999,27.447,24.397,24.747,26.447,29.7955,41.0,66.0,42.0,56.0,62.0,35.0,24.0
4141,1,2024-07-22 13:00:00+00:00,26.796999,22.697,27.247,24.546999,24.296999,25.997,28.595499,39.0,65.0,42.0,55.0,62.0,37.0,27.0
4142,1,2024-07-22 14:00:00+00:00,26.546999,22.897,27.097,24.546999,23.847,25.247,26.6455,39.0,63.0,40.0,55.0,61.0,41.0,32.0
4143,1,2024-07-22 15:00:00+00:00,25.247,22.597,26.497,24.046999,23.147,24.247,24.6955,47.0,63.0,39.0,57.0,62.0,47.0,38.0
4144,1,2024-07-22 16:00:00+00:00,22.847,21.397,24.097,22.697,22.147,22.897,22.7455,65.0,71.0,53.0,64.0,68.0,58.0,44.0
4145,1,2024-07-22 17:00:00+00:00,21.647,20.447,22.497,20.897,20.897,21.347,20.7455,74.0,76.0,57.0,73.0,76.0,72.0,51.0
4146,1,2024-07-22 18:00:00+00:00,20.947,20.046999,20.647,19.747,19.947,20.046999,19.7955,72.0,81.0,58.0,78.0,83.0,82.0,67.0
4147,1,2024-07-22 19:00:00+00:00,18.997,19.197,19.997,19.147,19.397,19.397,19.2455,79.0,86.0,63.0,82.0,87.0,87.0,70.0
4148,1,2024-07-22 20:00:00+00:00,17.747,18.447,19.347,18.796999,19.097,19.046999,19.095499,83.0,91.0,66.0,85.0,89.0,89.0,71.0
4149,1,2024-07-22 21:00:00+00:00,17.296999,17.347,17.347,18.497,18.796999,18.397,18.7955,80.0,93.0,77.0,87.0,91.0,89.0,71.0
4150,1,2024-07-22 22:00:00+00:00,16.546999,16.197,15.997,18.197,18.397,16.947,18.1455,78.0,92.0,83.0,86.0,93.0,87.0,69.0
4151,1,2024-07-22 23:00:00+00:00,15.697,15.097,15.197,17.897,17.947,15.146999,17.3955,80.0,93.0,84.0,84.0,95.0,84.0,66.0
4152,1,2024-07-23 00:00:00+00:00,14.097,16.597,14.747,17.897,18.397,17.497,19.095499,88.0,87.0,89.0,95.0,92.0,97.0,49.0
4153,1,2024-07-23 01:00:00+00:00,13.497,15.646999,14.547,17.197,17.897,16.546999,17.6455,91.0,89.0,90.0,94.0,94.0,95.0,53.0
4154,1,2024-07-23 02:00:00+00:00,12.997,14.847,14.497,16.347,17.397,15.396999,15.7955,93.0,91.0,89.0,93.0,96.0,91.0,60.0
4155,1,2024-07-23 03:00:00+00:00,12.597,14.396999,14.247,16.047,17.247,14.997,14.9955,94.0,90.0,90.0,91.0,96.0,86.0,63.0
4156,1,2024-07-23 04:00:00+00:00,12.247,13.997,14.197,16.597,17.747,15.747,15.8955,94.0,90.0,90.0,88.0,92.0,80.0,59.0
4157,1,2024-07-23 05:00:00+00:00,14.347,15.947,15.697,17.647,18.697,17.247,17.7455,87.0,83.0,87.0,84.0,86.0,73.0,51.0
4158,1,2024-07-23 06:00:00+00:00,18.296999,19.747,18.747,18.897,19.847,18.997,19.6955,71.0,68.0,74.0,77.0,79.0,66.0,48.0
4159,1,2024-07-23 07:00:00+00:00,21.097,21.897,21.347,20.647,21.247,21.097,22.4955,59.0,61.0,63.0,70.0,72.0,58.0,41.0
4160,1,2024-07-23 08:00:00+00:00,23.447,24.097,23.546999,22.647,22.796999,23.497,25.595499,52.0,54.0,55.0,61.0,64.0,49.0,34.0
4161,1,2024-07-23 09:00:00+00:00,25.447,25.947,25.497,24.296999,24.197,25.447,27.7955,43.0,48.0,44.0,54.0,57.0,42.0,29.0
4162,1,2024-07-23 10:00:00+00:00,26.747,26.747,26.597,25.447,25.397,26.747,28.4455,37.0,41.0,38.0,49.0,51.0,37.0,27.0
4163,1,2024-07-23 11:00:00+00:00,27.197,27.597,27.347,26.296999,26.447,27.597,28.1455,35.0,39.0,36.0,46.0,47.0,33.0,26.0
4164,1,2024-07-23 12:00:00+00:00,28.097,27.546999,27.597,27.647,27.796999,27.397,28.595499,33.0,39.0,37.0,34.0,39.0,36.0,25.0
4165,1,2024-07-23 13:00:00+00:00,27.997,27.697,27.597,27.546999,27.697,27.546999,27.845499,33.0,38.0,37.0,33.0,38.0,34.0,28.0
4166,1,2024-07-23 14:00:00+00:00,27.597,27.296999,27.197,26.997,27.197,27.247,26.595499,33.0,36.0,37.0,34.0,38.0,34.0,32.0
4167,1,2024-07-23 15:00:00+00:00,26.747,26.447,26.347,26.046999,26.097,26.497,24.9955,34.0,37.0,37.0,37.0,43.0,37.0,37.0
4168,1,2024-07-23 16:00:00+00:00,24.447,23.597,24.147,24.347,24.097,24.997,22.6955,44.0,49.0,45.0,43.0,56.0,45.0,42.0
4169,1,2024-07-23 17:00:00+00:00,21.847,21.897,22.197,22.247,21.497,23.097,19.9955,51.0,57.0,55.0,52.0,74.0,56.0,47.0
4170,1,2024-07-23 18:00:00+00:00,20.296999,20.847,20.947,19.847,19.546999,21.347,17.4955,54.0,47.0,58.0,52.0,87.0,65.0,53.0
4171,1,2024-07-23 19:00:00+00:00,18.947,19.697,20.347,18.647,18.747,20.197,16.595499,47.0,46.0,55.0,55.0,93.0,72.0,54.0
4172,1,2024-07-23 20:00:00+00:00,17.497,18.247,19.497,17.897,18.497,19.296999,16.4455,49.0,53.0,56.0,57.0,94.0,77.0,53.0
4173,1,2024-07-23 21:00:00+00:00,16.546999,17.247,19.097,16.947,18.296999,18.197,16.3955,56.0,61.0,59.0,61.0,95.0,81.0,52.0
4174,1,2024-07-23 22:00:00+00:00,14.947,16.197,18.247,15.447,17.997,16.647,16.5455,65.0,68.0,64.0,69.0,96.0,83.0,50.0
4175,1,2024-07-23 23:00:00+00:00,13.396999,14.947,17.097,13.797,17.747,14.896999,16.845499,76.0,72.0,70.0,78.0,96.0,84.0,48.0
4176,1,2024-07-24 00:00:00+00:00,12.297,15.097,14.197,12.797,17.697,17.796999,13.7955,81.0,81.0,85.0,83.0,93.0,92.0,53.0
4177,1,2024-07-24 01:00:00+00:00,11.697,14.347,13.447,11.997,16.697,17.397,13.195499,83.0,83.0,82.0,85.0,89.0,94.0,55.0
4178,1,2024-07-24 02:00:00+00:00,11.297,13.646999,12.847,11.547,15.547,16.947,12.6455,82.0,83.0,78.0,85.0,84.0,98.0,58.0
4179,1,2024-07-24 03:00:00+00:00,10.997,13.297,12.097,11.847,15.047,16.897,12.7955,81.0,80.0,79.0,83.0,79.0,98.0,59.0
4180,1,2024-07-24 04:00:00+00:00,10.847,12.747,11.547,13.347,15.646999,17.397,13.945499,82.0,82.0,81.0,78.0,76.0,94.0,57.0
4181,1,2024-07-24 05:00:00+00:00,12.997,14.747,13.447,15.597,16.897,18.296999,15.8455,79.0,79.0,79.0,71.0,73.0,88.0,52.0
4182,1,2024-07-24 06:00:00+00:00,17.296999,18.347,18.097,17.497,18.397,19.397,19.1955,67.0,68.0,65.0,66.0,69.0,81.0,45.0
4183,1,2024-07-24 07:00:00+00:00,20.497,21.147,20.847,20.097,20.197,20.847,22.1455,58.0,59.0,56.0,58.0,62.0,72.0,39.0
4184,1,2024-07-24 08:00:00+00:00,23.347,23.647,23.197,22.747,22.296999,22.597,25.345499,50.0,52.0,51.0,50.0,54.0,62.0,33.0
4185,1,2024-07-24 09:00:00+00:00,25.296999,25.497,25.046999,24.796999,23.997,23.997,27.6955,41.0,43.0,45.0,43.0,48.0,54.0,28.0
4186,1,2024-07-24 10:00:00+00:00,26.497,26.647,26.046999,25.947,25.147,24.997,28.6955,36.0,36.0,42.0,39.0,45.0,50.0,25.0
4187,1,2024-07-24 11:00:00+00:00,27.247,27.447,26.847,26.497,25.897,25.697,28.845499,34.0,34.0,39.0,38.0,44.0,49.0,22.0
4188,1,2024-07-24 12:00:00+00:00,27.546999,27.447,27.247,26.697,26.847,26.447,28.8955,33.0,34.0,36.0,38.0,36.0,39.0,20.0
4189,1,2024-07-24 13:00:00+00:00,27.296999,27.397,27.147,26.597,26.697,26.546999,27.9955,34.0,35.0,37.0,38.0,37.0,39.0,22.0
4190,1,2024-07-24 14:00:00+00:00,26.796999,26.697,26.647,26.147,26.147,26.197,26.595499,35.0,36.0,38.0,40.0,40.0,40.0,27.0
4191,1,2024-07-24 15:00:00+00:00,25.897,25.796999,25.697,25.197,25.097,25.347,24.7955,37.0,38.0,39.0,44.0,46.0,45.0,33.0
4192,1,2024-07-24 16:00:00+00:00,23.347,23.497,23.796999,23.447,23.296999,23.697,22.3955,43.0,44.0,46.0,53.0,56.0,56.0,41.0
4193,1,2024-07-24 17:00:00+00:00,21.546999,21.897,21.796999,21.197,21.097,21.546999,19.6455,47.0,49.0,62.0,66.0,69.0,70.0,50.0
4194,1,2024-07-24 18:00:00+00:00,19.847,19.796999,19.947,19.046999,19.247,19.747,18.2955,62.0,63.0,75.0,82.0,79.0,82.0,55.0
4195,1,2024-07-24 19:00:00+00:00,19.397,19.296999,19.397,17.796999,18.197,18.647,17.2955,69.0,71.0,82.0,89.0,85.0,88.0,63.0
4196,1,2024-07-24 20:00:00+00:00,18.947,18.847,18.597,16.897,17.546999,17.947,16.7955,71.0,76.0,87.0,93.0,89.0,92.0,71.0
4197,1,2024-07-24 21:00:00+00:00,18.497,18.447,17.647,16.097,17.046999,17.447,16.3955,75.0,79.0,91.0,96.0,91.0,94.0,76.0
4198,1,2024-07-24 22:00:00+00:00,17.847,17.597,16.847,15.396999,16.747,17.197,15.945499,78.0,84.0,93.0,98.0,92.0,95.0,77.0
